segment_id	reference	text
pli-tv-kd18:12.11.193	sya7.270	sya
pli-tv-kd18:12.11.195	ms4V_1765	ms
pli-tv-kd18:12.11.195	ndp4.344	ndp
pli-tv-kd18:12.11.201	cck7.249	cck
pli-tv-kd18:12.11.201	csp1ed4.410	csp1ed
pli-tv-kd18:12.11.201	csp2ed4.410	csp2ed
pli-tv-kd18:12.11.201	dr7.222	dr
pli-tv-kd18:12.11.201	ms4V_1766	ms
pli-tv-kd18:12.11.201	sya7.271	sya
pli-tv-kd18:12.11.216	bj5.410	bj
pli-tv-kd18:12.11.216	ms4V_1767	ms
pli-tv-kd18:12.11.216	ndp4.345	ndp
pli-tv-kd18:12.11.216	sya7.272	sya
pli-tv-kd18:12.11.216	vri90.383	vri
pli-tv-kd18:12.11.228	cck7.250	cck
pli-tv-kd18:12.11.228	ms4V_1768	ms
pli-tv-kd18:12.11.229	ms4V_1769	ms
pli-tv-kd18:12.11.229	pts-vp-en5.322-329	pts-vp-en
pli-tv-kd18:12.11.230	dr7.223	dr
pli-tv-kd18:12.11.230	ms4V_1770	ms
pli-tv-kd18:12.11.234	ms4V_1771	ms
pli-tv-kd18:12.11.238	ms4V_1772	ms
pli-tv-kd18:12.11.242	bj5.412	bj
pli-tv-kd18:12.11.242	csp1ed4.411	csp1ed
pli-tv-kd18:12.11.242	csp2ed4.411	csp2ed
pli-tv-kd18:12.11.242	ms4V_1773	ms
pli-tv-kd18:12.11.242	sya7.273	sya
pli-tv-kd18:12.11.246	ms4V_1774	ms
pli-tv-kd18:12.11.246	vri90.384	vri
pli-tv-kd18:12.11.250	ms4V_1775	ms
pli-tv-kd18:12.11.254	ms4V_1776	ms
pli-tv-kd18:12.11.258	cck7.251	cck
pli-tv-kd18:12.11.258	dr7.224	dr
pli-tv-kd18:12.11.258	ms4V_1777	ms
pli-tv-kd18:12.11.262	ms4V_1778	ms
pli-tv-kd18:12.11.262	ndp4.346	ndp
pli-tv-kd18:12.11.266	ms4V_1779	ms
pli-tv-kd18:12.11.270	ms4V_1780	ms
pli-tv-kd18:12.11.274	ms4V_1781	ms
pli-tv-kd18:12.11.274	pts-vp-pli2.232	pts-vp-pli
pli-tv-kd18:12.11.278	ms4V_1782	ms
pli-tv-kd18:12.11.278	sya7.274	sya
pli-tv-kd18:12.11.282	ms4V_1783	ms
pli-tv-kd18:12.11.286	ms4V_1784	ms
pli-tv-kd18:12.11.286	vri90.385	vri
pli-tv-kd18:12.11.290	bj5.414	bj
pli-tv-kd18:12.11.290	ms4V_1785	ms
pli-tv-kd18:12.11.294	cck7.252	cck
pli-tv-kd18:12.11.294	csp1ed4.412	csp1ed
pli-tv-kd18:12.11.294	csp2ed4.412	csp2ed
pli-tv-kd18:12.11.294	dr7.225	dr
pli-tv-kd18:12.11.294	ms4V_1786	ms
pli-tv-kd18:12.11.298	ms4V_1787	ms
pli-tv-kd18:12.11.302	ms4V_1788	ms
pli-tv-kd18:12.11.306	ms4V_1789	ms
pli-tv-kd18:12.11.306	sya7.275	sya
pli-tv-kd18:12.11.310	ms4V_1790	ms
pli-tv-kd18:12.11.314	ms4V_1791	ms
pli-tv-kd18:12.11.314	ndp4.347	ndp
pli-tv-kd18:12.11.318	ms4V_1792	ms
pli-tv-kd18:12.11.322	ms4V_1793	ms
pli-tv-kd18:12.11.326	cck7.253	cck
pli-tv-kd18:12.11.326	dr7.226	dr
pli-tv-kd18:12.11.326	ms4V_1794	ms
pli-tv-kd18:12.11.326	vri90.386	vri
pli-tv-kd18:12.11.330	ms4V_1795	ms
pli-tv-kd18:12.11.334	ms4V_1796	ms
pli-tv-kd18:12.11.338	bj5.416	bj
pli-tv-kd18:12.11.338	ms4V_1797	ms
pli-tv-kd18:12.11.338	sya7.276	sya
pli-tv-kd18:12.11.342	ms4V_1798	ms
pli-tv-kd18:12.11.346	csp1ed4.413	csp1ed
pli-tv-kd18:12.11.346	csp2ed4.413	csp2ed
pli-tv-kd18:12.11.346	ms4V_1799	ms
pli-tv-kd18:12.11.350	ms4V_1800	ms
pli-tv-kd18:12.11.350	pts-vp-pli2.233	pts-vp-pli
pli-tv-kd18:12.11.354	ms4V_1801	ms
pli-tv-kd18:12.11.358	cck7.254	cck
pli-tv-kd18:12.11.358	ms4V_1802	ms
pli-tv-kd18:12.11.358	ndp4.348	ndp
pli-tv-kd18:12.11.362	dr7.227	dr
pli-tv-kd18:12.11.362	ms4V_1803	ms
pli-tv-kd18:12.11.368	ms4V_1804	ms
pli-tv-kd18:12.11.368	vri90.387	vri
pli-tv-kd18:12.11.372	ms4V_1805	ms
pli-tv-kd18:12.11.372	sya7.277	sya
pli-tv-kd18:12.11.376	ms4V_1806	ms
pli-tv-kd18:12.11.380	ms4V_1807	ms
pli-tv-kd18:12.11.384	ms4V_1808	ms
pli-tv-kd18:12.11.388	ms4V_1809	ms
pli-tv-kd18:12.11.392	cck7.255	cck
pli-tv-kd18:12.11.392	dr7.228	dr
pli-tv-kd18:12.11.392	ms4V_1810	ms
pli-tv-kd18:12.11.396	ms4V_1811	ms
pli-tv-kd18:12.11.400	bj5.418	bj
pli-tv-kd18:12.11.400	csp1ed4.414	csp1ed
pli-tv-kd18:12.11.400	csp2ed4.414	csp2ed
pli-tv-kd18:12.11.400	ms4V_1812	ms
pli-tv-kd18:12.11.404	ms4V_1813	ms
pli-tv-kd18:12.11.404	ndp4.349	ndp
pli-tv-kd18:12.11.404	sya7.278	sya
pli-tv-kd18:12.11.408	ms4V_1814	ms
pli-tv-kd18:12.11.408	vri90.388	vri
pli-tv-kd18:12.11.412	ms4V_1815	ms
pli-tv-kd18:12.11.416	ms4V_1816	ms
pli-tv-kd18:12.11.420	ms4V_1817	ms
pli-tv-kd18:12.11.424	ms4V_1818	ms
pli-tv-kd18:12.11.424	pts-vp-pli2.234	pts-vp-pli
pli-tv-kd18:12.11.428	cck7.256	cck
pli-tv-kd18:12.11.428	dr7.229	dr
pli-tv-kd18:12.11.428	ms4V_1819	ms
pli-tv-kd18:12.11.432	ms4V_1820	ms
pli-tv-kd18:12.11.436	ms4V_1821	ms
pli-tv-kd18:12.11.436	sya7.279	sya
pli-tv-kd18:12.11.440	ms4V_1822	ms
pli-tv-kd18:12.11.444	ms4V_1823	ms
pli-tv-kd18:12.11.448	ms4V_1824	ms
pli-tv-kd18:12.11.448	vri90.389	vri
pli-tv-kd18:12.11.452	csp1ed4.415	csp1ed
pli-tv-kd18:12.11.452	csp2ed4.415	csp2ed
pli-tv-kd18:12.11.452	ms4V_1825	ms
pli-tv-kd18:12.11.452	ndp4.350	ndp
pli-tv-kd18:12.11.456	ms4V_1826	ms
pli-tv-kd18:12.11.460	cck7.257	cck
pli-tv-kd18:12.11.460	dr7.230	dr
pli-tv-kd18:12.11.460	ms4V_1827	ms
pli-tv-kd18:12.11.464	ms4V_1828	ms
pli-tv-kd18:12.11.468	bj5.420	bj
pli-tv-kd18:12.11.468	ms4V_1829	ms
pli-tv-kd18:12.11.468	sya7.280	sya
pli-tv-kd18:12.11.472	ms4V_1830	ms
pli-tv-kd18:12.11.476	ms4V_1831	ms
pli-tv-kd18:12.11.480	ms4V_1832	ms
pli-tv-kd18:12.11.484	ms4V_1833	ms
pli-tv-kd18:12.11.488	ms4V_1834	ms
pli-tv-kd18:12.11.488	vri90.390	vri
pli-tv-kd18:12.11.492	ms4V_1835	ms
pli-tv-kd18:12.11.496	cck7.258	cck
pli-tv-kd18:12.11.496	dr7.231	dr
pli-tv-kd18:12.11.496	ms4V_1836	ms
pli-tv-kd18:12.11.500	ms4V_1837	ms
pli-tv-kd18:12.11.500	pts-vp-pli2.235	pts-vp-pli
pli-tv-kd18:12.11.504	csp1ed4.416	csp1ed
pli-tv-kd18:12.11.504	csp2ed4.416	csp2ed
pli-tv-kd18:12.11.504	ms4V_1838	ms
pli-tv-kd18:12.11.504	ndp4.351	ndp
pli-tv-kd18:12.11.504	sya7.281	sya
pli-tv-kd18:12.11.508	ms4V_1839	ms
pli-tv-kd18:12.11.512	ms4V_1840	ms
pli-tv-kd18:12.11.516	ms4V_1841	ms
pli-tv-kd18:12.11.520	ms4V_1842	ms
pli-tv-kd18:12.11.524	ms4V_1843	ms
pli-tv-kd18:12.11.528	dr7.232	dr
pli-tv-kd18:12.11.528	ms4V_1844	ms
pli-tv-kd18:12.11.528	vri90.391	vri
pli-tv-kd18:12.11.532	bj5.422	bj
pli-tv-kd18:12.11.532	cck7.259	cck
pli-tv-kd18:12.11.532	ms4V_1845	ms
pli-tv-kd18:12.11.536	ms4V_1846	ms
pli-tv-kd18:12.11.540	ms4V_1847	ms
pli-tv-kd18:12.11.540	sya7.282	sya
pli-tv-kd18:12.11.544	ms4V_1848	ms
pli-tv-kd18:12.11.548	ms4V_1849	ms
pli-tv-kd18:12.11.552	csp1ed4.417	csp1ed
pli-tv-kd18:12.11.552	csp2ed4.417	csp2ed
pli-tv-kd18:12.11.552	ms4V_1850	ms
pli-tv-kd18:12.11.552	ndp4.352	ndp
pli-tv-kd18:12.11.556	ms4V_1851	ms
pli-tv-kd18:12.11.560	ms4V_1852	ms
pli-tv-kd18:12.11.564	ms4V_1853	ms
pli-tv-kd19:1.1.1	bj5.424	bj
pli-tv-kd19:1.1.1	cck7.260	cck
pli-tv-kd19:1.1.1	csp1ed4.418	csp1ed
pli-tv-kd19:1.1.1	csp2ed4.418	csp2ed
pli-tv-kd19:1.1.1	dr7.233	dr
pli-tv-kd19:1.1.1	ms4V_1854	ms
pli-tv-kd19:1.1.1	msdiv383	msdiv
pli-tv-kd19:1.1.1	ndp4.353	ndp
pli-tv-kd19:1.1.1	pts-cs1.1	pts-cs
pli-tv-kd19:1.1.1	pts-vp-en5.330	pts-vp-en
pli-tv-kd19:1.1.1	pts-vp-pli2.236	pts-vp-pli
pli-tv-kd19:1.1.1	sya7.283	sya
pli-tv-kd19:1.1.1	vri90.392	vri
pli-tv-kd19:1.1.7	ms4V_1855	ms
pli-tv-kd19:1.1.11	cck7.261	cck
pli-tv-kd19:1.1.11	ms4V_1856	ms
pli-tv-kd19:1.1.11	sya7.284	sya
pli-tv-kd19:1.2.1	bj5.426	bj
pli-tv-kd19:1.2.1	csp1ed4.419	csp1ed
pli-tv-kd19:1.2.1	csp2ed4.419	csp2ed
pli-tv-kd19:1.2.1	dr7.234	dr
pli-tv-kd19:1.2.1	ms4V_1857	ms
pli-tv-kd19:1.2.1	ndp4.354	ndp
pli-tv-kd19:1.2.1	pts-cs1.2	pts-cs
pli-tv-kd19:1.2.1	sya7.285	sya
pli-tv-kd19:1.2.1	vri90.393	vri
pli-tv-kd19:1.2.2	pts-vp-en5.331	pts-vp-en
pli-tv-kd19:1.2.6	pts-vp-pli2.237	pts-vp-pli
pli-tv-kd19:1.2.22	cck7.262	cck
pli-tv-kd19:1.2.22	ms4V_1858	ms
pli-tv-kd19:1.3.1	dr7.235	dr
pli-tv-kd19:1.3.1	ms4V_1859	ms
pli-tv-kd19:1.3.1	msdiv384	msdiv
pli-tv-kd19:1.3.1	pts-cs1.3	pts-cs
pli-tv-kd19:1.3.1	pts-vp-en5.332	pts-vp-en
pli-tv-kd19:1.3.3	bj5.428	bj
pli-tv-kd19:1.3.3	ms4V_1860	ms
pli-tv-kd19:1.3.6	ms4V_1861	ms
pli-tv-kd19:1.3.9	csp1ed4.420	csp1ed
pli-tv-kd19:1.3.9	csp2ed4.420	csp2ed
pli-tv-kd19:1.3.9	ms4V_1862	ms
pli-tv-kd19:1.3.9	sya7.286	sya
pli-tv-kd19:1.3.9	vri90.394	vri
pli-tv-kd19:1.3.12	cck7.263	cck
pli-tv-kd19:1.3.12	dr7.236	dr
pli-tv-kd19:1.3.12	ms4V_1863	ms
pli-tv-kd19:1.3.15	ms4V_1864	ms
pli-tv-kd19:1.3.15	ndp4.355	ndp
pli-tv-kd19:1.3.15	pts-vp-pli2.238	pts-vp-pli
pli-tv-kd19:1.3.15	sya7.287	sya
pli-tv-kd19:1.3.18	ms4V_1865	ms
pli-tv-kd19:1.3.21	bj5.430	bj
pli-tv-kd19:1.3.21	cck7.264	cck
pli-tv-kd19:1.3.21	csp1ed4.421	csp1ed
pli-tv-kd19:1.3.21	csp2ed4.421	csp2ed
pli-tv-kd19:1.3.21	ms4V_1866	ms
pli-tv-kd19:1.3.21	pts-vp-en5.333	pts-vp-en
pli-tv-kd19:1.3.24	dr7.237	dr
pli-tv-kd19:1.3.24	ms4V_1867	ms
pli-tv-kd19:1.3.24	sya7.288	sya
pli-tv-kd19:1.3.24	vri90.395	vri
pli-tv-kd19:1.4.1	ms4V_1868	ms
pli-tv-kd19:1.4.1	msdiv385	msdiv
pli-tv-kd19:1.4.1	pts-cs1.4	pts-cs
pli-tv-kd19:1.4.3	cck7.265	cck
pli-tv-kd19:1.4.3	ms4V_1869	ms
pli-tv-kd19:1.4.4	pts-vp-en5.334	pts-vp-en
pli-tv-kd19:1.4.7	csp1ed4.422	csp1ed
pli-tv-kd19:1.4.7	csp2ed4.422	csp2ed
pli-tv-kd19:1.4.7	dr7.238	dr
pli-tv-kd19:1.4.7	ms4V_1870	ms
pli-tv-kd19:1.4.7	ndp4.356	ndp
pli-tv-kd19:1.4.7	sya7.289	sya
pli-tv-kd19:1.4.11	bj5.432	bj
pli-tv-kd19:1.4.11	cck7.266	cck
pli-tv-kd19:1.4.11	ms4V_1871	ms
pli-tv-kd19:1.4.11	pts-vp-pli2.239	pts-vp-pli
pli-tv-kd19:1.4.11	sya7.290	sya
pli-tv-kd19:1.4.11	vri90.396	vri
pli-tv-kd19:1.4.15	dr7.239	dr
pli-tv-kd19:1.4.15	ms4V_1872	ms
pli-tv-kd19:1.4.19	cck7.267	cck
pli-tv-kd19:1.4.19	csp1ed4.423	csp1ed
pli-tv-kd19:1.4.19	csp2ed4.423	csp2ed
pli-tv-kd19:1.4.19	ms4V_1873	ms
pli-tv-kd19:1.4.19	pts-vp-en5.335	pts-vp-en
pli-tv-kd19:1.4.19	sya7.291	sya
pli-tv-kd19:1.4.23	ms4V_1874	ms
pli-tv-kd19:1.4.23	ndp4.357	ndp
pli-tv-kd19:1.4.27	dr7.240	dr
pli-tv-kd19:1.4.27	ms4V_1875	ms
pli-tv-kd19:1.4.27	vri90.397	vri
pli-tv-kd19:1.4.28	pts-vp-pli2.240	pts-vp-pli
pli-tv-kd19:1.4.31	bj5.434	bj
pli-tv-kd19:1.4.31	cck7.268	cck
pli-tv-kd19:1.4.31	csp1ed4.424	csp1ed
pli-tv-kd19:1.4.31	csp2ed4.424	csp2ed
pli-tv-kd19:1.4.31	ms4V_1876	ms
pli-tv-kd19:1.4.31	sya7.292	sya
pli-tv-kd19:1.4.36	ms4V_1877	ms
pli-tv-kd19:1.4.36	pts-vp-en5.336	pts-vp-en
pli-tv-kd19:1.4.37	ms4V_1878	ms
pli-tv-kd19:2.1.1	cck7.269	cck
pli-tv-kd19:2.1.1	dr7.241	dr
pli-tv-kd19:2.1.1	ms4V_1879	ms
pli-tv-kd19:2.1.1	msdiv386	msdiv
pli-tv-kd19:2.1.1	ndp4.358	ndp
pli-tv-kd19:2.1.1	pts-cs2.1	pts-cs
pli-tv-kd19:2.1.1	sya7.293	sya
pli-tv-kd19:2.1.1	vri90.398	vri
pli-tv-kd19:2.1.9	pts-vp-pli2.241	pts-vp-pli
pli-tv-kd19:2.1.10	ms4V_1880	ms
pli-tv-kd19:3.1.1	bj5.436	bj
pli-tv-kd19:3.1.1	csp1ed4.425	csp1ed
pli-tv-kd19:3.1.1	csp2ed4.425	csp2ed
pli-tv-kd19:3.1.1	ms4V_1881	ms
pli-tv-kd19:3.1.1	pts-cs3.1	pts-cs
pli-tv-kd19:3.1.1	pts-vp-en5.337	pts-vp-en
pli-tv-kd19:3.1.1	sya7.294	sya
pli-tv-kd19:3.1.10	cck7.270	cck
pli-tv-kd19:3.1.10	dr7.242	dr
pli-tv-kd19:3.1.10	ms4V_1882	ms
pli-tv-kd19:3.1.10	ndp4.359	ndp
pli-tv-kd19:3.2.1	bj5.438	bj
pli-tv-kd19:3.2.1	ms4V_1883	ms
pli-tv-kd19:3.2.1	msdiv387	msdiv
pli-tv-kd19:3.2.1	pts-cs3.2	pts-cs
pli-tv-kd19:3.2.1	sya7.295	sya
pli-tv-kd19:3.2.1	vri90.399	vri
pli-tv-kd19:3.3.1	csp1ed4.426	csp1ed
pli-tv-kd19:3.3.1	csp2ed4.426	csp2ed
pli-tv-kd19:3.3.1	dr7.243	dr
pli-tv-kd19:3.3.1	ms4V_1884	ms
pli-tv-kd19:3.3.1	pts-cs3.3	pts-cs
pli-tv-kd19:3.3.5	pts-vp-en5.338	pts-vp-en
pli-tv-kd19:3.3.7	cck7.271	cck
pli-tv-kd19:3.3.7	ms4V_1885	ms
pli-tv-kd19:3.3.8	pts-vp-pli2.242	pts-vp-pli
pli-tv-kd19:3.3.13	ms4V_1886	ms
pli-tv-kd19:3.3.13	sya7.296	sya
pli-tv-kd19:3.3.19	cck7.272	cck
pli-tv-kd19:3.3.19	ms4V_1887	ms
pli-tv-kd19:3.3.19	ndp4.360	ndp
pli-tv-kd19:3.3.19	vri90.400	vri
pli-tv-kd19:3.3.25	csp1ed4.427	csp1ed
pli-tv-kd19:3.3.25	csp2ed4.427	csp2ed
pli-tv-kd19:3.3.25	dr7.244	dr
pli-tv-kd19:3.3.25	ms4V_1888	ms
pli-tv-kd19:3.3.25	sya7.297	sya
pli-tv-kd19:3.3.26	pts-vp-en5.339	pts-vp-en
pli-tv-kd19:3.3.37	bj5.440	bj
pli-tv-kd19:3.3.37	cck7.273	cck
pli-tv-kd19:3.3.37	ms4V_1889	ms
pli-tv-kd19:3.3.48	dr7.245	dr
pli-tv-kd19:3.3.48	ms4V_1890	ms
pli-tv-kd19:3.3.48	ndp4.361	ndp
pli-tv-kd19:3.3.48	sya7.298	sya
pli-tv-kd19:3.3.48	vri90.401	vri
pli-tv-kd19:3.3.50	pts-vp-en5.340	pts-vp-en
pli-tv-kd19:3.3.56	cck7.274	cck
pli-tv-kd19:3.3.56	csp1ed4.428	csp1ed
pli-tv-kd19:3.3.56	csp2ed4.428	csp2ed
pli-tv-kd19:3.3.56	ms4V_1891	ms
pli-tv-kd19:3.3.56	sya7.299	sya
pli-tv-kd19:3.3.58	pts-vp-pli2.243	pts-vp-pli
pli-tv-kd19:3.3.68	bj5.442	bj
pli-tv-kd19:3.3.68	cck7.275	cck
pli-tv-kd19:3.3.68	dr7.246	dr
pli-tv-kd19:3.3.68	ms4V_1892	ms
pli-tv-kd19:3.3.68	sya7.300	sya
pli-tv-kd19:3.3.71	pts-vp-en5.341	pts-vp-en
pli-tv-kd19:3.3.80	cck7.276	cck
pli-tv-kd19:3.3.80	dr7.247	dr
pli-tv-kd19:3.3.80	ms4V_1893	ms
pli-tv-kd19:3.3.80	ndp4.362	ndp
pli-tv-kd19:3.3.80	sya7.301	sya
pli-tv-kd19:3.3.80	vri90.402	vri
pli-tv-kd19:3.4.1	bj5.444	bj
pli-tv-kd19:3.4.1	csp1ed4.429	csp1ed
pli-tv-kd19:3.4.1	csp2ed4.429	csp2ed
pli-tv-kd19:3.4.1	ms4V_1894	ms
pli-tv-kd19:3.4.1	msdiv388	msdiv
pli-tv-kd19:3.4.1	pts-cs3.4	pts-cs
pli-tv-kd19:3.4.1	pts-vp-en5.342	pts-vp-en
pli-tv-kd19:3.4.3	pts-vp-pli2.244	pts-vp-pli
pli-tv-kd19:3.4.9	dr7.248	dr
pli-tv-kd19:3.4.9	ms4V_1895	ms
pli-tv-kd19:3.4.9	sya7.302	sya
pli-tv-kd19:3.4.12	cck7.277	cck
pli-tv-kd19:3.4.12	ms4V_1896	ms
pli-tv-kd19:3.4.12	msdiv389	msdiv
pli-tv-kd19:3.4.12	ndp4.363	ndp
pli-tv-kd19:3.4.12	vri90.403	vri
pli-tv-kd19:3.4.15	ms4V_1897	ms
pli-tv-kd19:3.4.18	ms4V_1898	ms
pli-tv-kd19:3.4.18	pts-vp-en5.343	pts-vp-en
pli-tv-kd19:3.4.20	csp1ed4.430	csp1ed
pli-tv-kd19:3.4.20	csp2ed4.430	csp2ed
pli-tv-kd19:3.4.20	ms4V_1899	ms
pli-tv-kd19:3.5.1	bj5.446	bj
pli-tv-kd19:3.5.1	cck7.278	cck
pli-tv-kd19:3.5.1	dr7.249	dr
pli-tv-kd19:3.5.1	ms4V_1900	ms
pli-tv-kd19:3.5.1	msdiv390	msdiv
pli-tv-kd19:3.5.1	pts-cs3.5	pts-cs
pli-tv-kd19:3.5.1	sya7.303	sya
pli-tv-kd19:3.5.5	pts-vp-pli2.245	pts-vp-pli
pli-tv-kd19:3.5.9	ms4V_1901	ms
pli-tv-kd19:3.5.12	ms4V_1902	ms
pli-tv-kd19:3.5.12	msdiv391	msdiv
pli-tv-kd19:3.5.12	vri90.404	vri
pli-tv-kd19:3.5.15	ms4V_1903	ms
pli-tv-kd19:3.5.18	ms4V_1904	ms
pli-tv-kd19:3.5.18	ndp4.364	ndp
pli-tv-kd19:3.5.18	sya7.304	sya
pli-tv-kd19:3.5.20	csp1ed4.431	csp1ed
pli-tv-kd19:3.5.20	csp2ed4.431	csp2ed
pli-tv-kd19:3.5.20	ms4V_1905	ms
pli-tv-kd19:3.6.1	bj5.448	bj
pli-tv-kd19:3.6.1	cck7.279	cck
pli-tv-kd19:3.6.1	dr7.250	dr
pli-tv-kd19:3.6.1	ms4V_1906	ms
pli-tv-kd19:3.6.1	msdiv392	msdiv
pli-tv-kd19:3.6.1	pts-cs3.6	pts-cs
pli-tv-kd19:3.6.8	pts-vp-pli2.246	pts-vp-pli
pli-tv-kd19:3.6.9	ms4V_1907	ms
pli-tv-kd19:3.6.9	sya7.305	sya
pli-tv-kd19:3.7.1	cck7.280	cck
pli-tv-kd19:3.7.1	csp1ed4.432	csp1ed
pli-tv-kd19:3.7.1	csp2ed4.432	csp2ed
pli-tv-kd19:3.7.1	dr7.251	dr
pli-tv-kd19:3.7.1	ms4V_1908	ms
pli-tv-kd19:3.7.1	msdiv393	msdiv
pli-tv-kd19:3.7.1	pts-cs3.7	pts-cs
pli-tv-kd19:3.7.1	vri90.405	vri
pli-tv-kd19:3.7.6	ms4V_1909	ms
pli-tv-kd19:3.7.9	ms4V_1910	ms
pli-tv-kd19:3.7.9	msdiv394	msdiv
pli-tv-kd19:3.7.9	ndp4.365	ndp
pli-tv-kd19:3.7.9	sya7.306	sya
pli-tv-kd19:3.7.13	ms4V_1911	ms
pli-tv-kd19:3.7.16	bj5.450	bj
pli-tv-kd19:3.7.16	ms4V_1912	ms
pli-tv-kd19:3.7.18	cck7.281	cck
pli-tv-kd19:3.7.18	ms4V_1913	ms
pli-tv-kd19:3.8.1	csp1ed4.433	csp1ed
pli-tv-kd19:3.8.1	csp2ed4.433	csp2ed
pli-tv-kd19:3.8.1	dr7.252	dr
pli-tv-kd19:3.8.1	ms4V_1914	ms
pli-tv-kd19:3.8.1	msdiv395	msdiv
pli-tv-kd19:3.8.1	pts-cs3.8	pts-cs
pli-tv-kd19:3.8.1	sya7.307	sya
pli-tv-kd19:3.8.1	vri90.406	vri
pli-tv-kd19:3.8.9	ms4V_1915	ms
pli-tv-kd19:3.9.1	bj5.452	bj
pli-tv-kd19:3.9.1	cck7.282	cck
pli-tv-kd19:3.9.1	dr7.253	dr
pli-tv-kd19:3.9.1	ms4V_1916	ms
pli-tv-kd19:3.9.1	msdiv396	msdiv
pli-tv-kd19:3.9.1	ndp4.366	ndp
pli-tv-kd19:3.9.1	pts-cs3.9	pts-cs
pli-tv-kd19:3.9.1	sya7.308	sya
pli-tv-kd19:3.9.9	ms4V_1917	ms
pli-tv-kd19:3.9.9	vri90.407	vri
pli-tv-kd19:3.9.12	cck7.283	cck
pli-tv-kd19:3.9.12	csp1ed4.434	csp1ed
pli-tv-kd19:3.9.12	csp2ed4.434	csp2ed
pli-tv-kd19:3.9.12	ms4V_1918	ms
pli-tv-kd19:3.9.12	msdiv397	msdiv
pli-tv-kd19:3.9.20	ms4V_1919	ms
pli-tv-kd19:3.9.20	sya7.309	sya
pli-tv-kd19:3.9.22	pts-vp-pli2.247	pts-vp-pli
pli-tv-kd19:3.9.23	ms4V_1920	ms
pli-tv-kd19:3.9.24	ms4V_1921	ms
pli-tv-kd19:4.1.1	bj5.454	bj
pli-tv-kd19:4.1.1	dr7.254	dr
pli-tv-kd19:4.1.1	ms4V_1922	ms
pli-tv-kd19:4.1.1	msdiv398	msdiv
pli-tv-kd19:4.1.1	ndp4.367	ndp
pli-tv-kd19:4.1.1	pts-cs4.1	pts-cs
pli-tv-kd19:4.1.1	pts-vp-en5.344	pts-vp-en
pli-tv-kd19:4.1.4	csp1ed4.435	csp1ed
pli-tv-kd19:4.1.4	csp2ed4.435	csp2ed
pli-tv-kd19:4.1.4	ms4V_1923	ms
pli-tv-kd19:4.1.4	vri90.408	vri
pli-tv-kd19:4.1.9	cck7.284	cck
pli-tv-kd19:4.1.9	ms4V_1924	ms
pli-tv-kd19:4.1.13	pts-vp-en5.345	pts-vp-en
pli-tv-kd19:4.1.14	ms4V_1925	ms
pli-tv-kd19:4.1.14	sya7.310	sya
pli-tv-kd19:4.1.19	dr7.255	dr
pli-tv-kd19:4.1.19	ms4V_1926	ms
pli-tv-kd19:4.1.24	bj5.456	bj
pli-tv-kd19:4.1.24	cck7.285	cck
pli-tv-kd19:4.1.24	csp1ed4.436	csp1ed
pli-tv-kd19:4.1.24	csp2ed4.436	csp2ed
pli-tv-kd19:4.1.24	ms4V_1927	ms
pli-tv-kd19:4.1.24	ndp4.368	ndp
pli-tv-kd19:4.1.24	pts-vp-pli2.248	pts-vp-pli
pli-tv-kd19:4.1.24	vri90.409	vri
pli-tv-kd19:4.1.29	ms4V_1928	ms
pli-tv-kd19:4.1.29	sya7.311	sya
pli-tv-kd19:5.1.1	dr7.256	dr
pli-tv-kd19:5.1.1	ms4V_1929	ms
pli-tv-kd19:5.1.1	msdiv399	msdiv
pli-tv-kd19:5.1.1	pts-cs5.1	pts-cs
pli-tv-kd19:5.1.2	pts-vp-en5.346	pts-vp-en
pli-tv-kd19:5.1.3	ms4V_1930	ms
pli-tv-kd19:5.1.7	cck7.286	cck
pli-tv-kd19:5.1.7	ms4V_1931	ms
pli-tv-kd19:5.1.7	sya7.312	sya
pli-tv-kd19:5.1.12	bj5.458	bj
pli-tv-kd19:5.1.12	csp1ed4.437	csp1ed
pli-tv-kd19:5.1.12	csp2ed4.437	csp2ed
pli-tv-kd19:5.1.12	ms4V_1932	ms
pli-tv-kd19:5.1.12	vri90.410	vri
pli-tv-kd19:5.1.13	pts-vp-pli2.249	pts-vp-pli
pli-tv-kd19:5.1.16	cck7.287	cck
pli-tv-kd19:5.1.16	dr7.257	dr
pli-tv-kd19:5.1.16	ms4V_1933	ms
pli-tv-kd19:5.1.16	ndp4.369	ndp
pli-tv-kd19:5.1.16	sya7.313	sya
pli-tv-kd19:5.1.18	pts-vp-en5.347	pts-vp-en
pli-tv-kd19:5.1.20	ms4V_1934	ms
pli-tv-kd19:5.2.1	bj5.460	bj
pli-tv-kd19:5.2.1	cck7.288	cck
pli-tv-kd19:5.2.1	csp1ed4.438	csp1ed
pli-tv-kd19:5.2.1	csp2ed4.438	csp2ed
pli-tv-kd19:5.2.1	dr7.258	dr
pli-tv-kd19:5.2.1	ms4V_1935	ms
pli-tv-kd19:5.2.1	msdiv400	msdiv
pli-tv-kd19:5.2.1	pts-cs5.2	pts-cs
pli-tv-kd19:5.2.1	sya7.314	sya
pli-tv-kd19:5.2.1	vri90.411	vri
pli-tv-kd19:5.2.6	pts-vp-en5.348	pts-vp-en
pli-tv-kd19:5.3.1	ms4V_1936	ms
pli-tv-kd19:5.3.1	msdiv401	msdiv
